WEATHER,LOCATION,DATE,TAVG,TMAX,TMIN
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/3/2003,12,20,4
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/4/2003,33,47,18
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/5/2003,38,48,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/6/2003,26,28,23
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/7/2003,32,43,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/8/2003,44,60,27
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/9/2003,36,51,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/10/2003,20,27,13
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/11/2003,28,42,14
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/12/2003,44,55,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/13/2003,36,45,26
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/14/2003,36,51,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/15/2003,50,66,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/16/2003,58,72,43
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/17/2003,59,71,47
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/18/2003,60,70,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/19/2003,50,57,43
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/20/2003,46,52,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/21/2003,53,65,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/22/2003,44,50,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/23/2003,45,54,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/24/2003,50,67,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/25/2003,63,75,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/26/2003,48,55,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/27/2003,51,63,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/28/2003,63,76,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/29/2003,50,64,35
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/30/2003,31,37,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/31/2003,29,37,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/1/2003,47,65,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/2/2003,67,76,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/3/2003,67,76,58
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/4/2003,63,72,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/5/2003,47,61,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/6/2003,36,42,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/7/2003,40,43,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/8/2003,46,54,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/9/2003,44,51,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/10/2003,49,59,39
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/11/2003,44,49,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/12/2003,51,63,39
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/13/2003,48,62,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/14/2003,58,75,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/15/2003,67,84,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/16/2003,69,80,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/17/2003,56,66,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/18/2003,49,55,43
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/19/2003,58,71,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/20/2003,64,78,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/21/2003,63,72,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/22/2003,46,54,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/23/2003,46,55,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/24/2003,53,72,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/25/2003,57,71,43
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/26/2003,56,67,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/27/2003,53,69,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/28/2003,61,78,43
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/29/2003,62,71,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/30/2003,63,78,47
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/1/2003,71,83,58
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/2/2003,61,69,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/3/2003,57,68,46
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/4/2003,58,65,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/5/2003,56,64,48
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/6/2003,64,75,53
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/7/2003,65,71,58
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/8/2003,66,74,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/9/2003,61,66,55
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/10/2003,65,72,58
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/11/2003,67,80,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/12/2003,52,57,46
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/13/2003,53,60,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/14/2003,56,68,43
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/15/2003,59,67,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/16/2003,58,64,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/17/2003,55,61,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/18/2003,56,63,48
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/19/2003,61,75,46
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/20/2003,58,67,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/21/2003,52,59,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/22/2003,54,64,43
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/23/2003,61,67,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/24/2003,58,66,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/25/2003,61,71,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/26/2003,61,68,53
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/27/2003,59,68,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/28/2003,59,66,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/29/2003,63,73,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/30/2003,61,71,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/31/2003,58,66,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/1/2003,54,62,46
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/2/2003,54,68,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/3/2003,54,57,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/4/2003,62,68,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/5/2003,59,65,53
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/6/2003,63,74,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/7/2003,64,69,58
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/8/2003,68,79,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/9/2003,64,74,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/10/2003,67,80,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/11/2003,71,78,63
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/12/2003,71,78,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/13/2003,71,76,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/14/2003,71,77,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/15/2003,71,79,62
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/16/2003,69,76,62
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/17/2003,62,66,58
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/18/2003,66,73,59
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/19/2003,65,73,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/20/2003,61,68,53
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/21/2003,58,63,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/22/2003,67,80,53
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/23/2003,69,83,55
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/24/2003,75,90,59
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/25/2003,75,88,62
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/26/2003,76,87,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/27/2003,67,76,58
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/28/2003,68,81,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/29/2003,72,84,60
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/30/2003,70,76,63
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/1/2003,73,86,59
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/2/2003,74,83,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/3/2003,75,87,62
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/4/2003,76,85,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/5/2003,76,84,67
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/6/2003,77,86,68
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/7/2003,76,85,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/8/2003,77,87,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/9/2003,73,79,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/10/2003,72,80,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/11/2003,71,76,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/12/2003,67,74,60
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/13/2003,68,79,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/14/2003,72,83,60
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/15/2003,74,84,63
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/16/2003,74,81,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/17/2003,70,80,59
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/18/2003,69,76,62
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/19/2003,68,79,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/20/2003,68,80,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/21/2003,75,83,67
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/22/2003,71,78,63
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/23/2003,66,71,61
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/24/2003,69,77,61
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/25/2003,70,83,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/26/2003,72,85,59
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/27/2003,77,85,69
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/28/2003,70,78,62
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/29/2003,69,80,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/30/2003,71,82,60
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/31/2003,73,79,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/1/2003,74,81,67
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/2/2003,75,84,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/3/2003,71,77,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/4/2003,72,81,63
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/5/2003,70,77,62
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/6/2003,72,82,62
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/7/2003,73,81,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/8/2003,73,79,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/9/2003,74,83,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/10/2003,72,78,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/11/2003,72,78,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/12/2003,75,85,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/13/2003,77,88,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/14/2003,79,88,69
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/15/2003,78,88,68
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/16/2003,75,84,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/17/2003,73,80,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/18/2003,71,81,60
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/19/2003,72,84,59
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/20/2003,75,87,63
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/21/2003,77,88,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/22/2003,76,86,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/23/2003,71,83,58
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/24/2003,67,80,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/25/2003,74,86,61
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/26/2003,76,84,67
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/27/2003,73,82,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/28/2003,75,84,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/29/2003,78,87,69
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/30/2003,67,74,59
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/31/2003,67,77,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/1/2003,71,77,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/2/2003,68,70,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/3/2003,74,80,67
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/4/2003,69,79,59
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/5/2003,62,69,55
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/6/2003,62,73,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/7/2003,65,76,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/8/2003,70,80,59
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/9/2003,67,74,60
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/10/2003,66,76,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/11/2003,67,78,55
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/12/2003,64,71,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/13/2003,66,73,59
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/14/2003,74,82,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/15/2003,63,69,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/16/2003,61,74,48
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/17/2003,64,76,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/18/2003,61,67,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/19/2003,66,70,62
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/20/2003,61,70,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/21/2003,63,76,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/22/2003,67,72,62
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/23/2003,60,68,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/24/2003,59,71,46
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/25/2003,59,66,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/26/2003,60,70,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/27/2003,62,68,55
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/28/2003,56,61,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/29/2003,47,52,42
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/30/2003,55,70,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/1/2003,49,56,42
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/2/2003,43,50,35
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/3/2003,43,57,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/4/2003,49,53,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/5/2003,49,57,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/6/2003,48,59,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/7/2003,53,67,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/8/2003,59,75,43
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/9/2003,63,74,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/10/2003,67,75,58
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/11/2003,63,74,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/12/2003,61,72,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/13/2003,57,70,44
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/14/2003,60,70,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/15/2003,51,56,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/16/2003,48,52,43
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/17/2003,45,49,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/18/2003,0,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/19/2003,52,60,44
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/20/2003,53,68,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/21/2003,58,68,47
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/22/2003,43,47,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/23/2003,38,42,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/24/2003,43,53,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/25/2003,57,73,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/26/2003,55,64,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/27/2003,41,46,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/28/2003,45,57,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/29/2003,48,53,42
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/30/2003,53,68,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/31/2003,65,75,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/1/2003,60,64,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/2/2003,66,76,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/3/2003,64,74,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/4/2003,65,79,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/5/2003,59,65,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/6/2003,49,52,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/7/2003,44,50,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/8/2003,33,39,27
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/9/2003,32,41,23
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/10/2003,40,52,27
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/11/2003,46,54,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/12/2003,57,61,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/13/2003,42,53,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/14/2003,36,44,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/15/2003,42,46,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/16/2003,46,51,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/17/2003,47,52,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/18/2003,50,60,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/19/2003,51,58,44
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/20/2003,45,51,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/21/2003,52,64,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/22/2003,53,66,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/23/2003,55,67,42
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/24/2003,43,58,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/25/2003,30,36,23
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/26/2003,38,48,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/27/2003,47,56,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/28/2003,44,57,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/29/2003,31,34,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/30/2003,39,48,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/1/2003,40,48,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/2/2003,29,33,24
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/3/2003,28,32,23
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/4/2003,33,41,24
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/5/2003,33,35,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/6/2003,28,31,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/7/2003,28,32,23
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/8/2003,25,32,18
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/9/2003,36,43,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/10/2003,45,49,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/11/2003,38,45,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/12/2003,35,48,22
