WEATHER,LOCATION,DATE,TMAX,TAVG,TMIN
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/27/2013,,76,67
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/28/2013,,78,63
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/29/2013,,79,60
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/30/2013,,83,63
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/1/2013,,79,67
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/2/2013,,84,67
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/3/2013,,86,71
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/4/2013,,86,69
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/5/2013,,86,69
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/6/2013,,89,70
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/7/2013,,77,69
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/8/2013,,83,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/9/2013,,83,68
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/10/2013,,86,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/11/2013,,77,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/12/2013,,75,58
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/13/2013,,83,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/14/2013,,88,71
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/15/2013,,90,71
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/16/2013,,91,71
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/17/2013,,88,70
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/18/2013,,90,71
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/19/2013,,90,72
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/20/2013,,80,69
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/21/2013,,82,68
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/22/2013,,80,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/23/2013,,82,63
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/24/2013,,72,58
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/25/2013,,75,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/26/2013,,78,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/27/2013,,72,61
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/28/2013,,76,60
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/29/2013,,74,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/30/2013,,76,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/31/2013,,78,60
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/1/2013,,80,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/2/2013,,77,62
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/3/2013,,75,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/4/2013,,74,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/5/2013,,73,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/6/2013,,79,58
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/7/2013,,83,63
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/8/2013,,83,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/9/2013,,77,67
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/10/2013,,80,63
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/11/2013,,81,62
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/12/2013,,82,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/13/2013,,78,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/14/2013,,68,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/15/2013,,73,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/16/2013,,78,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/17/2013,,77,58
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/18/2013,,71,62
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/19/2013,,78,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/20/2013,,81,58
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/21/2013,,83,61
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/22/2013,,82,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/23/2013,,80,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/24/2013,,79,58
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/25/2013,,82,58
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/26/2013,,85,60
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/27/2013,,81,71
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/28/2013,,79,69
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/29/2013,,84,68
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/30/2013,,86,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/31/2013,,85,69
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/1/2013,,79,69
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/2/2013,,84,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/3/2013,,72,58
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/4/2013,,75,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/5/2013,,73,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/6/2013,,73,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/7/2013,,78,47
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/8/2013,,79,62
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/9/2013,,81,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/10/2013,,90,69
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/11/2013,,87,71
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/12/2013,,77,62
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/13/2013,,67,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/14/2013,,64,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/15/2013,,70,44
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/16/2013,,69,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/17/2013,,69,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/18/2013,,74,47
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/19/2013,,76,60
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/20/2013,,79,59
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/21/2013,,70,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/22/2013,,62,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/23/2013,,59,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/24/2013,,68,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/25/2013,,74,47
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/26/2013,,74,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/27/2013,,73,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/28/2013,,73,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/29/2013,,73,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/30/2013,,70,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/1/2013,,76,59
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/2/2013,,79,59
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/3/2013,,78,59
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/4/2013,,81,63
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/5/2013,,82,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/6/2013,,84,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/7/2013,,71,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/8/2013,,64,43
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/9/2013,,66,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/10/2013,,70,47
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/11/2013,,59,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/12/2013,,73,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/13/2013,,69,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/14/2013,,61,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/15/2013,,70,53
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/16/2013,,63,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/17/2013,,61,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/18/2013,,61,44
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/19/2013,,53,39
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/20/2013,,57,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/21/2013,,65,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/22/2013,,56,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/23/2013,,43,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/24/2013,,45,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/25/2013,,48,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/26/2013,,49,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/27/2013,,52,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/28/2013,,58,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/29/2013,,58,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/30/2013,,63,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/31/2013,,67,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/1/2013,,69,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/2/2013,,53,43
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/3/2013,,48,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/4/2013,,47,27
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/5/2013,,59,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/6/2013,,74,42
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/7/2013,,60,39
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/8/2013,,46,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/9/2013,,58,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/10/2013,,54,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/11/2013,,50,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/12/2013,,35,27
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/13/2013,,36,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/14/2013,,49,26
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/15/2013,,56,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/16/2013,,61,42
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/17/2013,,62,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/18/2013,,62,39
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/19/2013,,39,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/20/2013,,49,27
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/21/2013,,57,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/22/2013,,54,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/23/2013,,38,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/24/2013,,25,17
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/25/2013,,37,14
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/26/2013,,37,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/27/2013,,34,23
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/28/2013,,29,18
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/29/2013,,36,26
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/30/2013,,39,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/1/2013,,44,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/2/2013,,50,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/3/2013,,55,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/4/2013,,59,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/5/2013,,64,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/6/2013,,40,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/7/2013,,32,20
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/8/2013,,31,19
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/9/2013,,39,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/10/2013,,30,23
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/11/2013,,30,19
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/12/2013,,23,12
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/13/2013,,35,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/14/2013,,39,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/15/2013,,39,22
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/16/2013,,26,20
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/17/2013,,35,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/18/2013,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/19/2013,,52,27
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/20/2013,,57,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/21/2013,,62,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/22/2013,,69,55
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/23/2013,,55,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/24/2013,,31,14
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/25/2013,,27,13
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/26/2013,,36,26
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/27/2013,,42,26
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/28/2013,,53,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/29/2013,,45,39
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/30/2013,,41,23
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/31/2013,,26,23
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/1/2014,,38,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/2/2014,,31,12
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/3/2014,,17,7
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/4/2014,,39,9
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/5/2014,,50,24
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/6/2014,,52,-7
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/7/2014,,3,-9
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/8/2014,,24,2
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/9/2014,,34,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/10/2014,,48,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/11/2014,,55,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/12/2014,,38,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/13/2014,,57,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/14/2014,,48,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/15/2014,,41,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/16/2014,,33,22
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/17/2014,,40,24
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/18/2014,,24,11
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/19/2014,,33,17
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/20/2014,,37,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/21/2014,,25,3
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/22/2014,,11,-2
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/23/2014,,14,5
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/24/2014,,17,0
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/25/2014,,27,14
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/26/2014,,31,8
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/27/2014,,44,2
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/28/2014,,7,-6
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/29/2014,,16,-3
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/30/2014,,33,6
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/31/2014,,38,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/1/2014,,53,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/2/2014,,51,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/3/2014,,32,20
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/4/2014,,32,16
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/5/2014,,38,22
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/6/2014,,25,13
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/7/2014,,22,11
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/8/2014,,23,10
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/9/2014,,30,17
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/10/2014,,22,13
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/11/2014,,25,7
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/12/2014,,30,5
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/13/2014,,31,24
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/14/2014,,35,26
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/15/2014,,30,15
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/16/2014,,26,14
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/17/2014,,33,10
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/18/2014,,45,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/20/2014,,58,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/21/2014,,59,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/22/2014,,54,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/23/2014,,46,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/24/2014,,33,23
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/25/2014,,27,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/26/2014,,24,15
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/27/2014,,24,7
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/28/2014,,27,3
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/1/2014,,48,19
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/2/2014,,42,15
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/3/2014,,23,8
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/4/2014,,34,6
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/5/2014,,34,20
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/6/2014,,38,17
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/7/2014,,53,26
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/8/2014,,52,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/9/2014,,41,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/10/2014,,59,35
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/11/2014,,68,47
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/12/2014,,54,16
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/13/2014,,27,9
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/14/2014,,61,26
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/15/2014,,54,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/16/2014,,32,24
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/17/2014,,36,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/18/2014,,53,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/19/2014,,58,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/20/2014,,46,35
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/21/2014,,46,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/22/2014,,55,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/23/2014,,36,19
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/24/2014,,35,15
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/25/2014,,40,24
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/26/2014,,29,17
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/27/2014,,55,20
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/28/2014,,63,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/29/2014,,61,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/30/2014,,49,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/31/2014,,64,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/1/2014,,78,42
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/2/2014,,63,44
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/3/2014,,63,46
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/4/2014,,66,44
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/5/2014,,46,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/6/2014,,59,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/7/2014,,55,46
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/8/2014,,60,44
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/9/2014,,59,43
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/10/2014,,72,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/11/2014,,67,48
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/12/2014,,75,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/13/2014,,84,63
